unique_key,created_date,agency,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,borough,x_coordinate_state_plane,y_coordinate_state_plane,latitude,longitude,location
59898633,2024-01-01T03:57:49.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,309 PATCHEN AVENUE,PATCHEN AVENUE,CHAUNCEY STREET,MARION STREET,CHAUNCEY STREET,MARION STREET,ADDRESS,BROOKLYN,PATCHEN AVENUE,BROOKLYN,1004902,187203,40.68048166326352,-73.92554134335683,"
,  
(40.68048166326352, -73.92554134335683)"
59895110,2024-01-01T03:57:39.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10465,197 SWINTON AVENUE,SWINTON AVENUE,COLLIS PLACE,HARDING AVENUE,COLLIS PLACE,HARDING AVENUE,ADDRESS,BRONX,SWINTON AVENUE,BRONX,1034349,236230,40.81493045292999,-73.81900821251445,"
,  
(40.81493045292999, -73.81900821251445)"
59899532,2024-01-01T03:57:28.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10314,4156 VICTORY BOULEVARD,VICTORY BOULEVARD,ROSWELL AVENUE,ALBERTA AVENUE,ROSWELL AVENUE,ALBERTA AVENUE,ADDRESS,STATEN ISLAND,VICTORY BOULEVARD,STATEN ISLAND,930965,154653,40.591002773725926,-74.19185627899063,"
,  
(40.591002773725926, -74.19185627899063)"
59897778,2024-01-01T03:57:08.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10468,2735 UNIVERSITY AVENUE,UNIVERSITY AVENUE,EAMES PLACE,WEST  195 STREET,EAMES PLACE,WEST  195 STREET,ADDRESS,BRONX,UNIVERSITY AVENUE,BRONX,1011910,256138,40.869670812803335,-73.89999098741055,"
,  
(40.869670812803335, -73.89999098741055)"
59895054,2024-01-01T03:57:02.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11217,272 WYCKOFF STREET,WYCKOFF STREET,NEVINS STREET,3 AVENUE,NEVINS STREET,3 AVENUE,ADDRESS,BROOKLYN,WYCKOFF STREET,BROOKLYN,988665,188265,40.6834196020996,-73.9840814732478,"
,  
(40.6834196020996, -73.9840814732478)"
59900407,2024-01-01T03:56:49.000,NYPD,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11223,1825 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,BROOKLYN,988350,158603,40.602003944950205,-73.98523524952421,"
,  
(40.602003944950205, -73.98523524952421)"
59898444,2024-01-01T03:56:40.000,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,11208,3160 FULTON STREET,FULTON STREET,ARLINGTON AVENUE,LOGAN STREET,ARLINGTON AVENUE,LOGAN STREET,ADDRESS,BROOKLYN,FULTON STREET,BROOKLYN,1017972,187724,40.681871545891624,-73.87841624754331,"
,  
(40.681871545891624, -73.87841624754331)"
59895019,2024-01-01T03:56:13.000,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,10471,216 WEST  242 STREET,WEST  242 STREET,IRT-1-BROADWAY/7 AVENUE LINE,MANHATTAN COLLEGE PARKWAY,IRT-1-BROADWAY/7 AVENUE LINE,MANHATTAN COLLEGE PARKWAY,ADDRESS,BRONX,WEST  242 STREET,BRONX,1012180,263377,40.8895387575232,-73.89898457845014,"
,  
(40.8895387575232, -73.89898457845014)"
59899505,2024-01-01T03:55:58.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11379,71-22 66 ROAD,66 ROAD,71 STREET,PLEASANTVIEW STREET,71 STREET,PLEASANTVIEW STREET,ADDRESS,MIDDLE VILLAGE,66 ROAD,QUEENS,1016509,199428,40.714001723417795,-73.88363499104896,"
,  
(40.714001723417795, -73.88363499104896)"
59898627,2024-01-01T03:55:57.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11223,1825 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,BROOKLYN,988350,158603,40.602003944950205,-73.98523524952421,"
,  
(40.602003944950205, -73.98523524952421)"
59896866,2024-01-01T03:55:11.000,NYPD,Noise - Residential,Loud Talking,Residential Building/House,11223,1825 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,BROOKLYN,988350,158603,40.602003944950205,-73.98523524952421,"
,  
(40.602003944950205, -73.98523524952421)"
59895111,2024-01-01T03:55:09.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10465,197 SWINTON AVENUE,SWINTON AVENUE,COLLIS PLACE,HARDING AVENUE,COLLIS PLACE,HARDING AVENUE,ADDRESS,BRONX,SWINTON AVENUE,BRONX,1034349,236230,40.81493045292999,-73.81900821251445,"
,  
(40.81493045292999, -73.81900821251445)"
59898297,2024-01-01T03:54:33.000,NYPD,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11422,259-15 CRAFT AVENUE,CRAFT AVENUE,259 STREET,DEAD END,259 STREET,DEAD END,ADDRESS,ROSEDALE,CRAFT AVENUE,QUEENS,1059191,176618,40.651135186669634,-73.7299264043417,"
,  
(40.651135186669634, -73.7299264043417)"
59894208,2024-01-01T03:54:00.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11206,222 BUSHWICK AVENUE,BUSHWICK AVENUE,MESEROLE STREET,MONTROSE AVENUE,MESEROLE STREET,MONTROSE AVENUE,ADDRESS,BROOKLYN,BUSHWICK AVENUE,BROOKLYN,1000904,197281,40.70815185639058,-73.93993079847355,"
,  
(40.70815185639058, -73.93993079847355)"
59897619,2024-01-01T03:53:51.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11223,1825 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,BROOKLYN,988350,158603,40.602003944950205,-73.98523524952421,"
,  
(40.602003944950205, -73.98523524952421)"
59894570,2024-01-01T03:53:46.000,DOB,Elevator,Elevator - Multiple Devices On Property,NA,10454,331 EAST  132 STREET,EAST  132 STREET,NA,NA,NA,NA,ADDRESS,BRONX,NA,BRONX,1004290,232941,40.80602239216581,-73.92761157251907,"
,  
(40.80602239216581, -73.92761157251907)"
59896845,2024-01-01T03:52:37.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11416,105-01 101 ROAD,101 ROAD,105 STREET,DEAD END,105 STREET,DEAD END,ADDRESS,OZONE PARK,101 ROAD,QUEENS,1029251,189217,40.685919327624596,-73.83774023055186,"
,  
(40.685919327624596, -73.83774023055186)"
59899456,2024-01-01T03:52:34.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11367,149-11 REEVES AVENUE,REEVES AVENUE,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,FLUSHING,REEVES AVENUE,QUEENS,1033935,208555,40.738972366006486,-73.8207084968735,"
,  
(40.738972366006486, -73.8207084968735)"
59899426,2024-01-01T03:52:22.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10468,2840 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  197 STREET,WEST  229 STREET,WEST  197 STREET,WEST  229 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,BRONX,1011390,257457,40.873292675645715,-73.90186578362315,"
,  
(40.873292675645715, -73.90186578362315)"
59899571,2024-01-01T03:51:47.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,568 WEST  193 STREET,WEST  193 STREET,AUDUBON AVENUE,FORT GEORGE AVENUE,AUDUBON AVENUE,FORT GEORGE AVENUE,ADDRESS,NEW YORK,WEST  193 STREET,MANHATTAN,1004233,251365,40.85659109294154,-73.92776258601513,"
,  
(40.85659109294154, -73.92776258601513)"
59898575,2024-01-01T03:50:56.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3150 BAILEY AVENUE,BAILEY AVENUE,SUMMIT PLACE,WEST  233 STREET,SUMMIT PLACE,WEST  233 STREET,ADDRESS,BRONX,BAILEY AVENUE,BRONX,1011414,259460,40.878790215257844,-73.90177088166034,"
,  
(40.878790215257844, -73.90177088166034)"
59895104,2024-01-01T03:50:02.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11214,21 BAY   29 STREET,BAY   29 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   29 STREET,BROOKLYN,985598,158552,40.60186480620812,-73.99514564827304,"
,  
(40.60186480620812, -73.99514564827304)"
59896775,2024-01-01T03:49:56.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11421,80-47 88 AVENUE,88 AVENUE,80 STREET,85 STREET,80 STREET,85 STREET,ADDRESS,WOODHAVEN,88 AVENUE,QUEENS,1022756,190734,40.690113778341015,-73.86115049081266,"
,  
(40.690113778341015, -73.86115049081266)"
59896776,2024-01-01T03:49:53.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10471,6555 BROADWAY,BROADWAY,WEST  259 STREET,WEST  260 STREET,WEST  259 STREET,WEST  260 STREET,ADDRESS,BRONX,BROADWAY,BRONX,1012850,269750,40.90702844551304,-73.89653414296158,"
,  
(40.90702844551304, -73.89653414296158)"
59896505,2024-01-01T03:49:28.000,NYPD,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10461,3104 SANDS PLACE,SANDS PLACE,WESTCHESTER AVENUE,SCHUYLER PLACE,WESTCHESTER AVENUE,SCHUYLER PLACE,ADDRESS,BRONX,SANDS PLACE,BRONX,1031372,249339,40.85092719711853,-73.82967105407718,"
,  
(40.85092719711853, -73.82967105407718)"
59895992,2024-01-01T03:49:18.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11377,47-19 44 STREET,44 STREET,47 AVENUE,48 AVENUE,47 AVENUE,48 AVENUE,ADDRESS,WOODSIDE,44 STREET,QUEENS,1006129,209198,40.74084973999472,-73.92104604766396,"
,  
(40.74084973999472, -73.92104604766396)"
59898490,2024-01-01T03:49:07.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,STANLEY AVENUE,BROOKLYN,1016195,179364,40.65893182677183,-73.88486278314905,"
,  
(40.65893182677183, -73.88486278314905)"
59895864,2024-01-01T03:48:54.000,NYPD,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10303,2645 FOREST AVENUE,FOREST AVENUE,MORROW STREET,GOETHALS ROAD NORTH,MORROW STREET,GOETHALS ROAD NORTH,ADDRESS,STATEN ISLAND,FOREST AVENUE,STATEN ISLAND,935214,167405,40.62602885376739,-74.17665009951133,"
,  
(40.62602885376739, -74.17665009951133)"
59898777,2024-01-01T03:48:51.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10461,2501 TRATMAN AVENUE,TRATMAN AVENUE,NA,NA,NA,NA,ADDRESS,BRONX,NA,BRONX,1027031,245098,40.83930901583743,-73.84538921814523,"
,  
(40.83930901583743, -73.84538921814523)"
59898600,2024-01-01T03:48:48.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10462,2157 HOLLAND AVENUE,HOLLAND AVENUE,LYDIG AVENUE,PELHAM PARKWAY SOUTH,LYDIG AVENUE,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,HOLLAND AVENUE,BRONX,1021391,250885,40.85521812914236,-73.86574012132994,"
,  
(40.85521812914236, -73.86574012132994)"
59898517,2024-01-01T03:48:43.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11355,132-40 SANFORD AVENUE,SANFORD AVENUE,COLLEGE POINT BOULEVARD,SUMMIT COURT,COLLEGE POINT BOULEVARD,SUMMIT COURT,ADDRESS,FLUSHING,SANFORD AVENUE,QUEENS,1030821,214461,40.75519976849556,-73.83190463960189,"
,  
(40.75519976849556, -73.83190463960189)"
59894284,2024-01-01T03:48:27.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11354,119-15 28 AVENUE,28 AVENUE,DEAD END,120 STREET,DEAD END,120 STREET,ADDRESS,FLUSHING,28 AVENUE,QUEENS,1026247,221006,40.77318698631365,-73.84837330452778,"
,  
(40.77318698631365, -73.84837330452778)"
59895993,2024-01-01T03:47:49.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10470,CARPENTER AVENUE,CARPENTER AVENUE,CARPENTER AVENUE,EAST  242 STREET,CARPENTER AVENUE,EAST  242 STREET,INTERSECTION,NA,NA,BRONX,1025255,269534,40.906386659262026,-73.85165812801296,"
,  
(40.906386659262026, -73.85165812801296)"
59899543,2024-01-01T03:47:33.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11203,3400 SNYDER AVENUE,SNYDER AVENUE,EAST   34 STREET,EAST   35 STREET,EAST   34 STREET,EAST   35 STREET,ADDRESS,BROOKLYN,SNYDER AVENUE,BROOKLYN,999410,175788,40.64916113620837,-73.94536784472479,"
,  
(40.64916113620837, -73.94536784472479)"
59899566,2024-01-01T03:47:18.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,29 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,MANHATTAN,988554,210743,40.74511639551817,-73.98446731891701,"
,  
(40.74511639551817, -73.98446731891701)"
59896826,2024-01-01T03:46:54.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10301,22 LAYTON AVENUE,LAYTON AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,WESTERVELT AVENUE,BISMARK AVENUE,ADDRESS,STATEN ISLAND,LAYTON AVENUE,STATEN ISLAND,960935,173087,40.64172976230032,-74.08401101283216,"
,  
(40.64172976230032, -74.08401101283216)"
59897692,2024-01-01T03:46:02.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11373,53-11 90 STREET,90 STREET,53 AVENUE,54 AVENUE,53 AVENUE,54 AVENUE,ADDRESS,ELMHURST,90 STREET,QUEENS,1019306,208164,40.737969254069895,-73.87350012871343,"
,  
(40.737969254069895, -73.87350012871343)"
59897629,2024-01-01T03:45:56.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10302,38 BURNSIDE AVENUE,BURNSIDE AVENUE,FOREST AVENUE,SHAW PLACE,FOREST AVENUE,SHAW PLACE,ADDRESS,STATEN ISLAND,BURNSIDE AVENUE,STATEN ISLAND,946956,166771,40.6243458712962,-74.13434661899811,"
,  
(40.6243458712962, -74.13434661899811)"
59894149,2024-01-01T03:45:44.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10455,713 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,LEGGETT AVENUE,EAST  156 STREET,LEGGETT AVENUE,EAST  156 STREET,ADDRESS,BRONX,SOUTHERN BOULEVARD,BRONX,1012299,235844,40.8139685205631,-73.89866937880879,"
,  
(40.8139685205631, -73.89866937880879)"
59894434,2024-01-01T03:45:15.000,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11207,418 WORTMAN AVENUE,WORTMAN AVENUE,NA,NA,NA,NA,ADDRESS,BROOKLYN,NA,BROOKLYN,1018008,179687,40.659811663436976,-73.87832670022144,"
,  
(40.659811663436976, -73.87832670022144)"
59895762,2024-01-01T03:45:09.000,NYPD,Illegal Fireworks,N/A,Store/Commercial,11102,12-02 30 DRIVE,30 DRIVE,12 STREET,14 STREET,12 STREET,14 STREET,ADDRESS,ASTORIA,30 DRIVE,QUEENS,1002942,219672,40.7696055068252,-73.93251773605637,"
,  
(40.7696055068252, -73.93251773605637)"
59897635,2024-01-01T03:44:52.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11385,1727 MADISON STREET,MADISON STREET,CYPRESS AVENUE,SENECA AVENUE,CYPRESS AVENUE,SENECA AVENUE,ADDRESS,RIDGEWOOD,MADISON STREET,QUEENS,1010042,194752,40.701188432196844,-73.90698071405858,"
,  
(40.701188432196844, -73.90698071405858)"
59894618,2024-01-01T03:44:47.000,DOHMH,Rodent,Rat Sighting,3+ Family Apt. Building,11420,109-44 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,109 AVENUE,111 AVENUE,109 AVENUE,111 AVENUE,ADDRESS,SOUTH OZONE PARK,LEFFERTS BOULEVARD,QUEENS,1033600,187772,40.681929960613495,-73.82206969814543,"
,  
(40.681929960613495, -73.82206969814543)"
59894315,2024-01-01T03:43:49.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10029,8 EAST  109 STREET,EAST  109 STREET,5 AVENUE,MADISON AVENUE,5 AVENUE,MADISON AVENUE,ADDRESS,NEW YORK,EAST  109 STREET,MANHATTAN,998338,229273,40.7959662324244,-73.94911905909342,"
,  
(40.7959662324244, -73.94911905909342)"
59895061,2024-01-01T03:43:47.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,10026,101 WEST  115 STREET,WEST  115 STREET,LENOX AVENUE,ST NICHOLAS AVENUE,LENOX AVENUE,ST NICHOLAS AVENUE,ADDRESS,NEW YORK,WEST  115 STREET,MANHATTAN,997928,231295,40.801516714673454,-73.95059571702271,"
,  
(40.801516714673454, -73.95059571702271)"
59895800,2024-01-01T03:43:27.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,11368,34-21 106 STREET,106 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,ADDRESS,CORONA,106 STREET,QUEENS,1022380,214528,40.75542409626399,-73.86237151058876,"
,  
(40.75542409626399, -73.86237151058876)"
59895158,2024-01-01T03:43:25.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11226,2149 CORTELYOU ROAD,CORTELYOU ROAD,FLATBUSH AVENUE,EAST   22 STREET,FLATBUSH AVENUE,EAST   22 STREET,ADDRESS,BROOKLYN,CORTELYOU ROAD,BROOKLYN,996074,173924,40.64404994195175,-73.95739306695401,"
,  
(40.64404994195175, -73.95739306695401)"
59894575,2024-01-01T03:43:24.000,NYPD,Abandoned Vehicle,With License Plate,Street/Sidewalk,11207,1749 LINDEN BOULEVARD,LINDEN BOULEVARD,SNEDIKER AVENUE,HINSDALE STREET,SNEDIKER AVENUE,HINSDALE STREET,ADDRESS,BROOKLYN,LINDEN BOULEVARD,BROOKLYN,1012631,178866,40.657577067770404,-73.8977103524051,"
,  
(40.657577067770404, -73.8977103524051)"
59899457,2024-01-01T03:43:21.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11102,12-02 30 DRIVE,30 DRIVE,12 STREET,14 STREET,12 STREET,14 STREET,ADDRESS,ASTORIA,30 DRIVE,QUEENS,1002942,219672,40.7696055068252,-73.93251773605637,"
,  
(40.7696055068252, -73.93251773605637)"
59894385,2024-01-01T03:43:21.000,NYPD,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10460,878 EAST  176 STREET,EAST  176 STREET,MOHEGAN AVENUE,WATERLOO PLACE,MOHEGAN AVENUE,WATERLOO PLACE,ADDRESS,BRONX,EAST  176 STREET,BRONX,1015376,245653,40.84088109907024,-73.88750782488219,"
,  
(40.84088109907024, -73.88750782488219)"
59898873,2024-01-01T03:43:18.000,HPD,GENERAL,SIGNAGE MISSING,RESIDENTIAL BUILDING,10033,495 WEST  186 STREET,WEST  186 STREET,NA,NA,NA,NA,ADDRESS,NEW YORK,NA,MANHATTAN,1004149,249310,40.85095092130755,-73.9280723409688,"
,  
(40.85095092130755, -73.9280723409688)"
59899544,2024-01-01T03:43:00.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11233,MARION STREET,MARION STREET,THOMAS BOYLAND STREET,ROCKAWAY AVENUE,THOMAS BOYLAND STREET,ROCKAWAY AVENUE,BLOCKFACE,NA,NA,BROOKLYN,NA,NA,NA,NA,NA
59896827,2024-01-01T03:42:49.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11367,149-11 REEVES AVENUE,REEVES AVENUE,149 STREET,150 STREET,149 STREET,150 STREET,ADDRESS,FLUSHING,REEVES AVENUE,QUEENS,1033935,208555,40.738972366006486,-73.8207084968735,"
,  
(40.738972366006486, -73.8207084968735)"
59897742,2024-01-01T03:42:46.000,NYPD,Noise - Residential,Loud Talking,Residential Building/House,10468,2396 MORRIS AVENUE,MORRIS AVENUE,EAST  184 STREET,EAST FORDHAM ROAD,EAST  184 STREET,EAST FORDHAM ROAD,ADDRESS,BRONX,MORRIS AVENUE,BRONX,1011782,252825,40.86057803832132,-73.90046740161462,"
,  
(40.86057803832132, -73.90046740161462)"
59899459,2024-01-01T03:42:45.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11230,1011 AVENUE O,AVENUE O,EAST   10 STREET,CONEY ISLAND AVENUE,EAST   10 STREET,CONEY ISLAND AVENUE,ADDRESS,BROOKLYN,AVENUE O,BROOKLYN,994347,162416,40.61246504537765,-73.96363340221865,"
,  
(40.61246504537765, -73.96363340221865)"
59899689,2024-01-01T03:42:42.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10457,2176 TIEBOUT AVENUE,TIEBOUT AVENUE,NA,NA,NA,NA,ADDRESS,BRONX,NA,BRONX,1012350,250589,40.85443910241399,-73.8984233658015,"
,  
(40.85443910241399, -73.8984233658015)"
59900393,2024-01-01T03:42:12.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10029,2253 1 AVENUE,1 AVENUE,EAST  115 STREET,EAST  116 STREET,EAST  115 STREET,EAST  116 STREET,ADDRESS,NEW YORK,1 AVENUE,MANHATTAN,1002081,229200,40.79575910716821,-73.93560084715894,"
,  
(40.79575910716821, -73.93560084715894)"
59900359,2024-01-01T03:41:57.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10075,501 EAST   78 STREET,EAST   78 STREET,YORK AVENUE,CHEROKEE PLACE,YORK AVENUE,CHEROKEE PLACE,ADDRESS,NEW YORK,EAST   78 STREET,MANHATTAN,997904,220040,40.77062478791462,-73.95070528077459,"
,  
(40.77062478791462, -73.95070528077459)"
59898635,2024-01-01T03:41:40.000,NYPD,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,880 47 STREET,47 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,47 STREET,BROOKLYN,984145,173113,40.64183181347104,-74.0003783473509,"
,  
(40.64183181347104, -74.0003783473509)"
59897513,2024-01-01T03:41:30.000,NYPD,Blocked Driveway,No Access,Street/Sidewalk,10455,713 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,LEGGETT AVENUE,EAST  156 STREET,LEGGETT AVENUE,EAST  156 STREET,ADDRESS,BRONX,SOUTHERN BOULEVARD,BRONX,1012299,235844,40.8139685205631,-73.89866937880879,"
,  
(40.8139685205631, -73.89866937880879)"
59897405,2024-01-01T03:40:55.000,NYPD,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10473,340 THIERIOT AVENUE,THIERIOT AVENUE,O'BRIEN AVENUE,PATTERSON AVENUE,O'BRIEN AVENUE,PATTERSON AVENUE,ADDRESS,BRONX,THIERIOT AVENUE,BRONX,1023036,235258,40.81231950089655,-73.85988402816862,"
,  
(40.81231950089655, -73.85988402816862)"
59894309,2024-01-01T03:40:41.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10011,245 WEST   18 STREET,WEST   18 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,WEST   18 STREET,MANHATTAN,984479,209468,40.74161788332747,-73.99917360660494,"
,  
(40.74161788332747, -73.99917360660494)"
59895915,2024-01-01T03:40:38.000,NYPD,Noise - Residential,Banging/Pounding,Residential Building/House,11207,640 STANLEY AVENUE,STANLEY AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,STANLEY AVENUE,BROOKLYN,1016195,179364,40.65893182677183,-73.88486278314905,"
,  
(40.65893182677183, -73.88486278314905)"
59899513,2024-01-01T03:40:16.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,11223,1821 WEST   13 STREET,WEST   13 STREET,HIGHLAWN AVENUE,AVENUE S,HIGHLAWN AVENUE,AVENUE S,ADDRESS,BROOKLYN,WEST   13 STREET,BROOKLYN,988347,158628,40.6020725662573,-73.98524603783643,"
,  
(40.6020725662573, -73.98524603783643)"
59899763,2024-01-01T03:39:26.000,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11435,108-44 LIVERPOOL STREET,LIVERPOOL STREET,NA,NA,NA,NA,ADDRESS,JAMAICA,NA,QUEENS,1039508,191046,40.69088140744609,-73.80074175676606,"
,  
(40.69088140744609, -73.80074175676606)"
59894542,2024-01-01T03:39:26.000,HPD,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,11435,108-44 LIVERPOOL STREET,LIVERPOOL STREET,NA,NA,NA,NA,ADDRESS,JAMAICA,NA,QUEENS,1039508,191046,40.69088140744609,-73.80074175676606,"
,  
(40.69088140744609, -73.80074175676606)"
59898694,2024-01-01T03:39:25.000,HPD,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11420,109-44 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,NA,NA,NA,NA,ADDRESS,SOUTH OZONE PARK,NA,QUEENS,1033600,187772,40.681929960613495,-73.82206969814543,"
,  
(40.681929960613495, -73.82206969814543)"
59897850,2024-01-01T03:39:25.000,HPD,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11420,109-44 LEFFERTS BOULEVARD,LEFFERTS BOULEVARD,NA,NA,NA,NA,ADDRESS,SOUTH OZONE PARK,NA,QUEENS,1033600,187772,40.681929960613495,-73.82206969814543,"
,  
(40.681929960613495, -73.82206969814543)"
59897570,2024-01-01T03:39:14.000,NYPD,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,22 ORCHARD STREET,ORCHARD STREET,CANAL STREET,HESTER STREET,CANAL STREET,HESTER STREET,ADDRESS,NEW YORK,ORCHARD STREET,MANHATTAN,986577,199927,40.71542986402135,-73.9916058433748,"
,  
(40.71542986402135, -73.9916058433748)"
59899525,2024-01-01T03:38:29.000,NYPD,Noise - Residential,Loud Music/Party,Residential Building/House,10458,2709 DECATUR AVENUE,DECATUR AVENUE,EAST  195 STREET,EAST  197 STREET,EAST  195 STREET,EAST  197 STREET,ADDRESS,BRONX,DECATUR AVENUE,BRONX,1015059,254448,40.8650218513955,-73.88861307193177,"
,  
(40.8650218513955, -73.88861307193177)"
